customer_id|first_name|last_name|email|country|signup_date|total_spent
10322|Arjun|Nair|arjun.nair10322@gmail.com|UAE|2023-10-23|15104.48
10323|Arjun|Malhotra|arjun.malhotra10323@yahoo.com|Germany|2021-07-07|7261.21
10324|Pooja|Gupta|pooja.gupta10324@outlook.com|UK|2020-04-28|14471.09
10325|Rohan|Iyer|rohan.iyer10325@yahoo.com|Singapore|2019-12-16|18451.33
10326|Sonal|Reddy|sonal.reddy10326@yahoo.com|Australia|2021-05-14|1584.67
10327|Amit|Iyer|amit.iyer10327@gmail.com|Germany|2025-03-08|7714.22
10328|Karthik|Reddy|karthik.reddy10328@gmail.com|USA|2021-05-21|4652.67
10329|Rahul|Singh|rahul.singh10329@outlook.com|USA|2023-10-12|7619.12
10330|Rahul|Malhotra|rahul.malhotra10330@yahoo.com|UK|2024-08-14|3764.98
10331|Aarav|Patel|aarav.patel10331@yahoo.com|Australia|2025-03-12|349.04
10332|Amit|Singh|amit.singh10332@yahoo.com|UAE|2021-07-02|14229.9
10333|Sonal|Nair|sonal.nair10333@yahoo.com|UAE|2022-05-07|3124.37
10334|Aarav|Chopra|aarav.chopra10334@gmail.com|Singapore|2019-10-01|5998.02
10335|Vikram|Patel|vikram.patel10335@outlook.com|Singapore|2022-11-07|13943.6
10336|Aarav|Kapoor|aarav.kapoor10336@company.com|USA|2025-10-08|12819.77
10337|Amit|Nair|amit.nair10337@company.com|Australia|2020-11-04|5603.34
10338|Aarav|Mehta|aarav.mehta10338@yahoo.com|Canada|2024-12-18|3243.9
10339|Amit|Mehta|amit.mehta10339@company.com|India|2020-03-23|17591.35
10340|Sonal|Sharma|sonal.sharma10340@gmail.com|Canada|2024-05-27|9678.48
10341|Aarav|Kapoor|aarav.kapoor10341@yahoo.com|UAE|2024-08-07|16325.99
10342|Sonal|Mehta|sonal.mehta10342@yahoo.com|UK|2020-02-10|4308.26
10343|Ananya|Mehta|ananya.mehta10343@outlook.com|Singapore|2019-10-08|3027.74
10344|Aarav|Verma|aarav.verma10344@gmail.com|USA|2020-12-28|19317.69
10345|Sneha|Patel|sneha.patel10345@gmail.com|USA|2020-09-03|3119.04
10346|Sneha|Chopra|sneha.chopra10346@company.com|UAE|2023-06-14|8117.66
10347|Karthik|Iyer|karthik.iyer10347@gmail.com|India|2025-05-07|19300.78
10348|Kiran|Verma|kiran.verma10348@gmail.com|India|2021-06-03|12820.22
10349|Sonal|Malhotra|sonal.malhotra10349@yahoo.com|USA|2021-06-27|262.17
10350|Kiran|Singh|kiran.singh10350@company.com|Germany|2019-12-04|9536.12
10351|Vikram|Patel|vikram.patel10351@company.com|Singapore|2021-06-07|7884.85
10352|Vikram|Kapoor|vikram.kapoor10352@company.com|Singapore|2019-10-11|1716.17
10353|Rohan|Malhotra|rohan.malhotra10353@company.com|Canada|2023-01-27|4567.59
10354|Vikram|Chopra|vikram.chopra10354@yahoo.com|Germany|2024-11-14|18807.8
10355|Karthik|Mehta|karthik.mehta10355@gmail.com|Singapore|2022-12-08|15691.66
10356|Vikram|Gupta|vikram.gupta10356@company.com|Germany|2020-08-06|2658.59
10357|Rahul|Reddy|rahul.reddy10357@company.com|UAE|2022-05-24|12640.44
10358|Vikram|Sharma|vikram.sharma10358@company.com|Singapore|2019-09-21|14183.34
10359|Aarav|Singh|aarav.singh10359@outlook.com|Germany|2024-02-22|10000.25
10360|Rahul|Malhotra|rahul.malhotra10360@outlook.com|India|2023-09-03|1252.14
10361|Rohan|Gupta|rohan.gupta10361@gmail.com|USA|2024-08-10|1420.97
10362|Meera|Nair|meera.nair10362@outlook.com|Germany|2021-08-25|16346.13
10363|Ananya|Mehta|ananya.mehta10363@yahoo.com|Canada|2024-07-27|12858.59
10364|Aarav|Gupta|aarav.gupta10364@yahoo.com|USA|2023-09-24|9528.98
10365|Amit|Malhotra|amit.malhotra10365@gmail.com|India|2019-07-09|10268.34
10366|Kiran|Singh|kiran.singh10366@yahoo.com|Germany|2020-07-21|8948.43
10367|Amit|Iyer|amit.iyer10367@company.com|UAE|2024-06-06|10803.75
10368|Kiran|Kapoor|kiran.kapoor10368@outlook.com|UAE|2022-05-09|3327.62
10369|Neha|Kapoor|neha.kapoor10369@gmail.com|Germany|2022-01-27|953.09
10370|Sneha|Verma|sneha.verma10370@gmail.com|Germany|2022-01-08|1829.54
10371|Neha|Mehta|neha.mehta10371@gmail.com|UK|2020-05-16|16592.66
10372|Amit|Malhotra|amit.malhotra10372@outlook.com|Singapore|2020-07-05|10779.37
10373|Pooja|Sharma|pooja.sharma10373@yahoo.com|India|2019-07-28|7970.22
10374|Vikram|Reddy|vikram.reddy10374@company.com|UAE|2021-11-14|11706.08
10375|Aarav|Patel|aarav.patel10375@gmail.com|UAE|2023-10-11|79.56
10376|Amit|Singh|amit.singh10376@gmail.com|UAE|2020-09-23|9123.02
10377|Rahul|Nair|rahul.nair10377@gmail.com|Australia|2019-04-05|17928.18
10378|Vikram|Gupta|vikram.gupta10378@gmail.com|USA|2022-05-11|18611.96
10379|Neha|Mehta|neha.mehta10379@company.com|UAE|2024-01-07|16142.15
10380|Amit|Mehta|amit.mehta10380@company.com|Germany|2023-07-11|6816.36
10381|Kiran|Mehta|kiran.mehta10381@outlook.com|USA|2019-07-11|6614.29
10382|Pooja|Iyer|pooja.iyer10382@company.com|Germany|2022-10-02|2765.17
10383|Kiran|Gupta|kiran.gupta10383@yahoo.com|Singapore|2020-09-03|11989.56
10384|Aarav|Patel|aarav.patel10384@gmail.com|USA|2024-10-23|1876.83
10385|Rohan|Mehta|rohan.mehta10385@gmail.com|India|2025-05-08|12832.23
10386|Pooja|Singh|pooja.singh10386@outlook.com|Australia|2025-06-04|17434.34
10387|Rahul|Patel|rahul.patel10387@gmail.com|UAE|2021-04-22|7408.7
10388|Sneha|Sharma|sneha.sharma10388@yahoo.com|India|2024-07-17|10740.51
10389|Meera|Mehta|meera.mehta10389@yahoo.com|UAE|2023-12-27|16775.71
10390|Aarav|Iyer|aarav.iyer10390@company.com|Germany|2023-07-07|16063.29
10391|Kiran|Patel|kiran.patel10391@company.com|UAE|2020-08-09|14461.99
10392|Amit|Patel|amit.patel10392@yahoo.com|USA|2025-12-02|14516.53
10393|Vikram|Mehta|vikram.mehta10393@yahoo.com|Germany|2023-02-15|18024.43
10394|Arjun|Reddy|arjun.reddy10394@outlook.com|Canada|2020-01-03|13447.3
10395|Arjun|Nair|arjun.nair10395@outlook.com|Australia|2023-04-01|953.15
10396|Pooja|Patel|pooja.patel10396@outlook.com|Germany|2024-10-22|16724.82
10397|Meera|Gupta|meera.gupta10397@gmail.com|Canada|2019-06-27|9002.77
10398|Riya|Patel|riya.patel10398@yahoo.com|USA|2025-12-07|5383.22
10399|Vikram|Gupta|vikram.gupta10399@company.com|USA|2020-02-17|11374.6
10400|Pooja|Iyer|pooja.iyer10400@gmail.com|UK|2019-05-15|15346.45
10401|Rahul|Nair|rahul.nair10401@yahoo.com|UK|2023-08-17|18936.16
10402|Ananya|Mehta|ananya.mehta10402@yahoo.com|Singapore|2019-02-17|3237.97
10403|Riya|Gupta|riya.gupta10403@gmail.com|India|2022-12-28|1487.58
10404|Karthik|Patel|karthik.patel10404@yahoo.com|Germany|2025-11-13|10835.71
10405|Meera|Sharma|meera.sharma10405@outlook.com|Singapore|2022-07-22|9540.64
10406|Aarav|Malhotra|aarav.malhotra10406@gmail.com|UAE|2024-11-03|14445.75
10407|Karthik|Malhotra|karthik.malhotra10407@company.com|Australia|2019-01-09|15080.14
10408|Neha|Chopra|neha.chopra10408@yahoo.com|Germany|2021-10-20|18943.47
10409|Vikram|Iyer|vikram.iyer10409@gmail.com|Australia|2021-10-07|12357.17
10410|Aarav|Mehta|aarav.mehta10410@outlook.com|Canada|2022-11-23|5233.05
10411|Rohan|Chopra|rohan.chopra10411@outlook.com|Germany|2019-10-02|14390.27
10412|Rahul|Singh|rahul.singh10412@gmail.com|UAE|2021-11-04|10268.3
10413|Pooja|Gupta|pooja.gupta10413@yahoo.com|Germany|2023-01-19|1931.77
10414|Aarav|Reddy|aarav.reddy10414@gmail.com|UAE|2019-05-24|11180.13
10415|Sneha|Iyer|sneha.iyer10415@outlook.com|UAE|2021-05-12|15306.15
10416|Kiran|Mehta|kiran.mehta10416@company.com|UK|2020-08-26|5879.08
10417|Ananya|Verma|ananya.verma10417@yahoo.com|USA|2023-09-14|8789.59
10418|Meera|Sharma|meera.sharma10418@outlook.com|UAE|2023-11-15|14993.04
10419|Karthik|Nair|karthik.nair10419@yahoo.com|Canada|2025-04-12|8935.44
10420|Sonal|Verma|sonal.verma10420@outlook.com|UK|2020-08-26|6056.39
10421|Arjun|Chopra|arjun.chopra10421@gmail.com|USA|2024-01-01|2570.64
10422|Meera|Singh|meera.singh10422@yahoo.com|India|2019-11-04|10024.75
10423|Amit|Nair|amit.nair10423@gmail.com|India|2020-05-16|13601.88
10424|Rohan|Chopra|rohan.chopra10424@gmail.com|Australia|2025-11-19|15118.63
10425|Riya|Iyer|riya.iyer10425@gmail.com|USA|2020-01-11|4471.41
10426|Kiran|Malhotra|kiran.malhotra10426@outlook.com|India|2024-11-22|68.87
10427|Ananya|Iyer|ananya.iyer10427@yahoo.com|Australia|2025-07-17|4740.75
10428|Riya|Singh|riya.singh10428@outlook.com|Singapore|2022-08-23|5945.83
10429|Pooja|Mehta|pooja.mehta10429@gmail.com|UK|2025-10-15|7591.19
10430|Rahul|Sharma|rahul.sharma10430@yahoo.com|USA|2020-06-23|9834.13
10431|Ananya|Iyer|ananya.iyer10431@outlook.com|Germany|2023-12-15|13484.85
10432|Riya|Singh|riya.singh10432@yahoo.com|India|2024-04-12|10165.11
10433|Ananya|Sharma|ananya.sharma10433@company.com|UAE|2019-11-08|3198.2
10434|Vikram|Chopra|vikram.chopra10434@company.com|Singapore|2024-03-23|18384.6
10435|Karthik|Nair|karthik.nair10435@outlook.com|Australia|2022-07-27|2852.91
10436|Rohan|Patel|rohan.patel10436@outlook.com|UK|2022-05-13|12928.75
10437|Aarav|Kapoor|aarav.kapoor10437@outlook.com|Germany|2019-10-19|11151.91
10438|Meera|Nair|meera.nair10438@outlook.com|Australia|2023-04-18|15281.53
10439|Rahul|Sharma|rahul.sharma10439@outlook.com|Singapore|2019-10-07|17075.52
10440|Amit|Kapoor|amit.kapoor10440@company.com|India|2020-04-16|10701.98
10441|Amit|Malhotra|amit.malhotra10441@outlook.com|USA|2019-02-24|18842.17
10442|Karthik|Kapoor|karthik.kapoor10442@company.com|Singapore|2025-05-25|16600.91
10443|Karthik|Sharma|karthik.sharma10443@company.com|Germany|2024-04-18|11369.1
10444|Karthik|Iyer|karthik.iyer10444@yahoo.com|UK|2025-10-13|15919.22
10445|Rahul|Sharma|rahul.sharma10445@company.com|Australia|2025-05-20|3386.48
10446|Arjun|Patel|arjun.patel10446@gmail.com|USA|2019-06-19|6063.75
10447|Neha|Iyer|neha.iyer10447@gmail.com|UAE|2023-09-26|17989.28
10448|Rahul|Iyer|rahul.iyer10448@outlook.com|UK|2021-12-07|6120.1
10449|Kiran|Malhotra|kiran.malhotra10449@yahoo.com|Canada|2022-06-21|14941.3
10450|Amit|Sharma|amit.sharma10450@yahoo.com|UAE|2020-03-04|18990.9
10451|Rohan|Gupta|rohan.gupta10451@outlook.com|Germany|2019-09-16|11804.07
10452|Aarav|Verma|aarav.verma10452@company.com|Singapore|2024-09-08|14155.22
10453|Rahul|Iyer|rahul.iyer10453@gmail.com|Australia|2023-05-21|7979.62
10454|Neha|Malhotra|neha.malhotra10454@outlook.com|India|2020-06-04|17856.08
10455|Neha|Kapoor|neha.kapoor10455@outlook.com|UAE|2019-06-13|13547.67
10456|Pooja|Nair|pooja.nair10456@yahoo.com|Canada|2022-08-26|17517.02
10457|Meera|Iyer|meera.iyer10457@yahoo.com|Australia|2020-03-16|18567.31
10458|Rohan|Kapoor|rohan.kapoor10458@outlook.com|Australia|2019-01-22|5084.49
10459|Pooja|Mehta|pooja.mehta10459@outlook.com|Australia|2022-11-19|7115.63
10460|Sonal|Chopra|sonal.chopra10460@company.com|UAE|2025-03-02|19312.07
10461|Sonal|Malhotra|sonal.malhotra10461@company.com|UAE|2022-10-06|12492.72
10462|Pooja|Patel|pooja.patel10462@outlook.com|Singapore|2023-05-15|15954.56
10463|Kiran|Iyer|kiran.iyer10463@yahoo.com|Singapore|2020-12-16|12418.42
10464|Neha|Iyer|neha.iyer10464@outlook.com|Singapore|2024-11-03|18379.4
10465|Riya|Reddy|riya.reddy10465@outlook.com|Australia|2025-02-03|17583.84
10466|Neha|Patel|neha.patel10466@gmail.com|USA|2025-08-24|7827.15
10467|Riya|Mehta|riya.mehta10467@company.com|UAE|2021-03-20|18487.76
10468|Kiran|Iyer|kiran.iyer10468@yahoo.com|Germany|2022-12-12|3628.19
10469|Amit|Gupta|amit.gupta10469@yahoo.com|USA|2020-01-26|2408.02
10470|Riya|Verma|riya.verma10470@company.com|Singapore|2022-03-21|13833.49
10471|Vikram|Nair|vikram.nair10471@company.com|Singapore|2025-02-03|13385.6
10472|Riya|Gupta|riya.gupta10472@gmail.com|UK|2021-10-09|6115.56
10473|Vikram|Chopra|vikram.chopra10473@outlook.com|UK|2019-05-20|5215.65
10474|Ananya|Kapoor|ananya.kapoor10474@outlook.com|USA|2025-03-19|17281.17
10475|Sonal|Iyer|sonal.iyer10475@company.com|UAE|2023-08-01|10084.0
10476|Neha|Kapoor|neha.kapoor10476@gmail.com|Australia|2019-01-09|13941.03
10477|Sonal|Chopra|sonal.chopra10477@gmail.com|UAE|2023-10-09|16191.51
10478|Kiran|Reddy|kiran.reddy10478@outlook.com|UAE|2024-09-18|16482.19
10479|Neha|Mehta|neha.mehta10479@yahoo.com|UAE|2025-11-22|14811.92
10480|Riya|Patel|riya.patel10480@outlook.com|Germany|2023-07-05|18191.28
10481|Pooja|Nair|pooja.nair10481@outlook.com|UK|2021-11-05|17432.04
10482|Pooja|Malhotra|pooja.malhotra10482@yahoo.com|USA|2022-06-03|7476.39
10483|Amit|Gupta|amit.gupta10483@gmail.com|Australia|2023-03-19|13985.2
10484|Sonal|Nair|sonal.nair10484@outlook.com|Singapore|2023-02-05|10843.17
10485|Arjun|Kapoor|arjun.kapoor10485@outlook.com|Germany|2023-11-11|2362.98
10486|Riya|Chopra|riya.chopra10486@company.com|USA|2025-06-04|13226.15
10487|Amit|Iyer|amit.iyer10487@outlook.com|Germany|2025-11-06|10275.83
10488|Arjun|Kapoor|arjun.kapoor10488@company.com|USA|2021-05-08|18054.97
10489|Pooja|Singh|pooja.singh10489@gmail.com|Singapore|2021-08-07|17009.21
10490|Rahul|Singh|rahul.singh10490@yahoo.com|India|2022-05-05|12134.33
10491|Karthik|Sharma|karthik.sharma10491@company.com|UAE|2024-11-23|19494.87
10492|Ananya|Malhotra|ananya.malhotra10492@company.com|Singapore|2024-09-03|10504.5
10493|Pooja|Chopra|pooja.chopra10493@outlook.com|Australia|2025-02-07|16238.99
10494|Sonal|Reddy|sonal.reddy10494@company.com|UK|2020-02-20|6924.4
10495|Amit|Nair|amit.nair10495@gmail.com|Germany|2022-08-04|16062.01
10496|Vikram|Patel|vikram.patel10496@yahoo.com|Australia|2020-03-12|101.76
10497|Sonal|Reddy|sonal.reddy10497@company.com|India|2019-02-11|7855.71
10498|Rohan|Chopra|rohan.chopra10498@company.com|UAE|2025-07-10|18760.15
10499|Pooja|Gupta|pooja.gupta10499@yahoo.com|USA|2025-10-20|13987.94
10500|Arjun|Reddy|arjun.reddy10500@yahoo.com|Canada|2020-07-15|16535.45
10501|Karthik|Iyer|karthik.iyer10501@yahoo.com|Canada|2019-11-19|9509.91
10502|Ananya|Mehta|ananya.mehta10502@gmail.com|UK|2022-02-18|10868.06
10503|Pooja|Kapoor|pooja.kapoor10503@company.com|Canada|2021-09-04|15091.66
10504|Karthik|Singh|karthik.singh10504@outlook.com|USA|2023-05-03|13644.4
10505|Ananya|Iyer|ananya.iyer10505@gmail.com|UK|2024-02-17|12684.03
10506|Vikram|Patel|vikram.patel10506@yahoo.com|Australia|2022-01-13|7937.05
10507|Sonal|Gupta|sonal.gupta10507@outlook.com|UAE|2022-09-20|10688.75
10508|Kiran|Nair|kiran.nair10508@company.com|Canada|2019-03-23|5103.38
10509|Riya|Sharma|riya.sharma10509@outlook.com|UAE|2020-01-14|19143.68
10510|Ananya|Mehta|ananya.mehta10510@gmail.com|Australia|2022-06-28|4898.43
10511|Arjun|Mehta|arjun.mehta10511@company.com|UAE|2020-04-09|6844.57
10512|Rohan|Kapoor|rohan.kapoor10512@company.com|Singapore|2023-11-19|10639.59
10513|Arjun|Iyer|arjun.iyer10513@company.com|Australia|2020-01-24|12955.79
10514|Riya|Reddy|riya.reddy10514@company.com|UK|2019-03-03|14146.35
10515|Vikram|Verma|vikram.verma10515@yahoo.com|USA|2019-07-09|17519.92
10516|Ananya|Sharma|ananya.sharma10516@yahoo.com|UK|2024-11-15|9568.68
10517|Amit|Patel|amit.patel10517@gmail.com|Germany|2024-03-09|6829.06
10518|Aarav|Reddy|aarav.reddy10518@company.com|Canada|2024-03-14|17112.04
10519|Rahul|Mehta|rahul.mehta10519@yahoo.com|Australia|2021-12-16|11319.48
10520|Karthik|Malhotra|karthik.malhotra10520@outlook.com|Singapore|2019-02-24|12686.49
10521|Riya|Patel|riya.patel10521@outlook.com|UK|2024-09-04|7614.49
10522|Rohan|Iyer|rohan.iyer10522@gmail.com|UAE|2025-02-21|12474.28
10523|Neha|Verma|neha.verma10523@gmail.com|UK|2025-12-15|3607.73
10524|Kiran|Kapoor|kiran.kapoor10524@company.com|Germany|2024-04-02|2347.82
10525|Arjun|Gupta|arjun.gupta10525@gmail.com|Canada|2021-04-09|4771.06
10526|Amit|Reddy|amit.reddy10526@outlook.com|Canada|2021-10-08|3811.58
10527|Kiran|Verma|kiran.verma10527@company.com|UK|2025-03-11|11542.14
10528|Aarav|Patel|aarav.patel10528@outlook.com|Singapore|2021-08-10|14437.69
10529|Amit|Patel|amit.patel10529@gmail.com|UK|2023-03-17|7592.68
10530|Neha|Gupta|neha.gupta10530@company.com|Germany|2025-07-09|17090.97
10531|Meera|Mehta|meera.mehta10531@gmail.com|USA|2024-02-18|14843.61
10532|Sneha|Singh|sneha.singh10532@outlook.com|USA|2025-07-03|1676.1
10533|Ananya|Patel|ananya.patel10533@yahoo.com|UAE|2019-11-02|2173.85
10534|Riya|Iyer|riya.iyer10534@company.com|USA|2023-01-15|3997.22
10535|Sneha|Gupta|sneha.gupta10535@yahoo.com|USA|2019-08-24|3283.3
10536|Sneha|Malhotra|sneha.malhotra10536@company.com|UK|2022-03-18|19752.11
10537|Rahul|Verma|rahul.verma10537@company.com|USA|2021-10-02|6299.39
10538|Riya|Nair|riya.nair10538@gmail.com|Germany|2024-10-07|15676.36
10539|Ananya|Chopra|ananya.chopra10539@yahoo.com|UAE|2019-12-09|4212.79
10540|Rahul|Kapoor|rahul.kapoor10540@yahoo.com|USA|2025-09-16|7930.68
10541|Sneha|Gupta|sneha.gupta10541@yahoo.com|Germany|2020-03-01|8564.58
10542|Karthik|Patel|karthik.patel10542@company.com|India|2021-04-25|5758.61
10543|Vikram|Sharma|vikram.sharma10543@gmail.com|UAE|2020-07-16|2854.79
10544|Aarav|Iyer|aarav.iyer10544@outlook.com|Germany|2021-04-05|284.05
10545|Riya|Verma|riya.verma10545@company.com|UK|2024-11-21|10332.55
10546|Sneha|Singh|sneha.singh10546@yahoo.com|Singapore|2019-11-21|19890.55
10547|Aarav|Chopra|aarav.chopra10547@gmail.com|Australia|2023-10-22|1554.85
10548|Meera|Reddy|meera.reddy10548@yahoo.com|India|2019-04-13|8372.51
10549|Kiran|Kapoor|kiran.kapoor10549@outlook.com|India|2024-07-28|7672.92
10550|Riya|Gupta|riya.gupta10550@outlook.com|UK|2019-04-28|19447.09
10551|Karthik|Singh|karthik.singh10551@company.com|USA|2024-08-16|5209.86
10552|Neha|Nair|neha.nair10552@gmail.com|Germany|2022-03-18|16686.11
10553|Amit|Reddy|amit.reddy10553@company.com|Canada|2021-01-18|4377.2
10554|Aarav|Kapoor|aarav.kapoor10554@outlook.com|UK|2022-11-20|17356.24
10555|Karthik|Reddy|karthik.reddy10555@yahoo.com|UK|2019-08-25|9471.3
10556|Rohan|Singh|rohan.singh10556@yahoo.com|UK|2025-04-14|9346.54
10557|Ananya|Malhotra|ananya.malhotra10557@gmail.com|Australia|2021-07-02|691.63
10558|Meera|Sharma|meera.sharma10558@outlook.com|USA|2023-09-09|5989.32
10559|Amit|Kapoor|amit.kapoor10559@gmail.com|UK|2020-01-17|16728.48
10560|Amit|Gupta|amit.gupta10560@gmail.com|Singapore|2020-02-27|8207.84
10561|Ananya|Singh|ananya.singh10561@company.com|USA|2020-07-11|15493.7
10562|Arjun|Kapoor|arjun.kapoor10562@gmail.com|Canada|2019-04-18|1028.35
10563|Amit|Reddy|amit.reddy10563@yahoo.com|Australia|2025-03-27|9013.02
10564|Rohan|Mehta|rohan.mehta10564@outlook.com|UAE|2022-01-03|13451.59
10565|Sneha|Iyer|sneha.iyer10565@outlook.com|USA|2022-05-16|4017.95
10566|Amit|Singh|amit.singh10566@yahoo.com|Germany|2019-01-09|17731.38
10567|Sonal|Reddy|sonal.reddy10567@outlook.com|USA|2022-04-19|12998.15
10568|Rohan|Chopra|rohan.chopra10568@yahoo.com|Germany|2024-12-06|676.78
10569|Arjun|Iyer|arjun.iyer10569@outlook.com|UAE|2025-06-14|3014.54
10570|Pooja|Nair|pooja.nair10570@outlook.com|Germany|2025-04-24|3065.55
10571|Sneha|Kapoor|sneha.kapoor10571@outlook.com|India|2022-03-20|248.13
10572|Amit|Chopra|amit.chopra10572@company.com|Australia|2020-06-16|6343.16
10573|Rahul|Malhotra|rahul.malhotra10573@yahoo.com|USA|2022-11-19|4218.63
10574|Arjun|Patel|arjun.patel10574@outlook.com|Germany|2020-04-17|12909.31
10575|Aarav|Singh|aarav.singh10575@gmail.com|Australia|2025-04-12|10789.72
10576|Sneha|Kapoor|sneha.kapoor10576@yahoo.com|Canada|2023-03-18|117.5
10577|Karthik|Malhotra|karthik.malhotra10577@outlook.com|UAE|2023-08-23|6671.03
10578|Vikram|Kapoor|vikram.kapoor10578@gmail.com|UAE|2021-02-04|14072.67
10579|Neha|Nair|neha.nair10579@company.com|UAE|2024-08-16|1039.39
10580|Rohan|Malhotra|rohan.malhotra10580@gmail.com|UK|2023-01-05|17058.16
10581|Amit|Singh|amit.singh10581@outlook.com|USA|2025-04-09|3766.66
10582|Vikram|Singh|vikram.singh10582@yahoo.com|Canada|2023-05-08|4564.04
10583|Rohan|Gupta|rohan.gupta10583@company.com|Australia|2022-06-10|17646.64
10584|Riya|Reddy|riya.reddy10584@gmail.com|India|2025-11-21|12100.46
10585|Kiran|Sharma|kiran.sharma10585@yahoo.com|USA|2019-08-28|9540.77
10586|Pooja|Nair|pooja.nair10586@yahoo.com|Germany|2019-09-11|15428.41
10587|Riya|Mehta|riya.mehta10587@outlook.com|Canada|2021-12-09|18783.67
10588|Amit|Reddy|amit.reddy10588@company.com|Australia|2024-02-17|10703.21
10589|Neha|Chopra|neha.chopra10589@outlook.com|Canada|2024-10-24|9221.93
10590|Sonal|Iyer|sonal.iyer10590@yahoo.com|India|2025-10-26|10533.95
10591|Meera|Iyer|meera.iyer10591@gmail.com|UK|2019-05-18|3105.04
10592|Neha|Reddy|neha.reddy10592@outlook.com|Singapore|2022-06-28|9244.29
10593|Arjun|Verma|arjun.verma10593@yahoo.com|UAE|2019-07-04|713.23
10594|Vikram|Patel|vikram.patel10594@gmail.com|Germany|2021-02-22|13899.65
10595|Kiran|Patel|kiran.patel10595@yahoo.com|USA|2020-06-11|5628.54
10596|Rahul|Sharma|rahul.sharma10596@company.com|Singapore|2021-02-11|4834.53
10597|Amit|Iyer|amit.iyer10597@company.com|Singapore|2022-06-12|16651.93
10598|Riya|Iyer|riya.iyer10598@company.com|Australia|2022-08-11|13858.81
10599|Rahul|Nair|rahul.nair10599@company.com|USA|2023-06-09|10151.72
10600|Rahul|Patel|rahul.patel10600@yahoo.com|Australia|2022-04-03|11687.85
10601|Ananya|Nair|ananya.nair10601@company.com|Australia|2024-06-28|12097.95
10602|Amit|Reddy|amit.reddy10602@yahoo.com|India|2022-04-13|233.45
10603|Rohan|Chopra|rohan.chopra10603@gmail.com|Germany|2021-11-11|10952.48
10604|Neha|Iyer|neha.iyer10604@outlook.com|Australia|2024-12-17|13949.7
10605|Riya|Patel|riya.patel10605@company.com|UAE|2025-01-12|1078.41
10606|Kiran|Kapoor|kiran.kapoor10606@company.com|UK|2021-05-23|1372.63
10607|Kiran|Malhotra|kiran.malhotra10607@outlook.com|UK|2019-12-03|785.28
10608|Rahul|Sharma|rahul.sharma10608@gmail.com|India|2022-04-18|12596.47
10609|Aarav|Sharma|aarav.sharma10609@company.com|Singapore|2024-11-26|18311.67
10610|Sneha|Reddy|sneha.reddy10610@outlook.com|USA|2022-07-25|7629.76
10611|Ananya|Mehta|ananya.mehta10611@yahoo.com|USA|2023-04-10|18449.39
10612|Aarav|Iyer|aarav.iyer10612@outlook.com|UAE|2020-06-27|15468.55
10613|Rohan|Gupta|rohan.gupta10613@company.com|Australia|2023-09-23|8972.29
10614|Vikram|Reddy|vikram.reddy10614@company.com|UAE|2021-11-25|18860.78
10615|Aarav|Singh|aarav.singh10615@gmail.com|UK|2021-12-02|3101.86
10616|Arjun|Verma|arjun.verma10616@outlook.com|Australia|2023-10-06|8615.92
10617|Kiran|Reddy|kiran.reddy10617@company.com|Germany|2022-12-15|18478.36
10618|Neha|Sharma|neha.sharma10618@outlook.com|UK|2022-08-13|15131.54
10619|Aarav|Singh|aarav.singh10619@company.com|UAE|2022-04-16|11909.96
10620|Ananya|Iyer|ananya.iyer10620@gmail.com|Singapore|2024-07-08|14831.74
10621|Meera|Singh|meera.singh10621@gmail.com|India|2019-12-07|9175.95
10622|Arjun|Singh|arjun.singh10622@yahoo.com|USA|2022-04-07|2249.46
10623|Amit|Sharma|amit.sharma10623@company.com|India|2024-02-18|8462.39
10624|Sonal|Iyer|sonal.iyer10624@company.com|Canada|2023-02-19|11757.45
10625|Sonal|Kapoor|sonal.kapoor10625@company.com|Singapore|2024-04-28|6555.9
10626|Sonal|Nair|sonal.nair10626@yahoo.com|Canada|2024-09-05|12387.87
10627|Neha|Reddy|neha.reddy10627@gmail.com|Germany|2020-05-19|9236.75
10628|Ananya|Gupta|ananya.gupta10628@company.com|Singapore|2023-03-06|4093.13
10629|Kiran|Gupta|kiran.gupta10629@gmail.com|UK|2019-07-18|7564.33
10630|Karthik|Sharma|karthik.sharma10630@outlook.com|Canada|2024-04-12|12973.47
10631|Vikram|Patel|vikram.patel10631@outlook.com|USA|2024-05-01|12613.23
10632|Karthik|Mehta|karthik.mehta10632@outlook.com|UK|2022-06-22|17259.92
10633|Sneha|Singh|sneha.singh10633@yahoo.com|Singapore|2022-05-20|8019.54
10634|Sneha|Singh|sneha.singh10634@company.com|India|2022-09-13|9094.45
10635|Meera|Sharma|meera.sharma10635@yahoo.com|Canada|2023-04-20|135.8
10636|Rahul|Verma|rahul.verma10636@company.com|USA|2019-02-03|15125.31
10637|Pooja|Reddy|pooja.reddy10637@yahoo.com|Germany|2022-12-09|4790.29
10638|Kiran|Kapoor|kiran.kapoor10638@company.com|USA|2025-10-01|13542.05
10639|Riya|Iyer|riya.iyer10639@outlook.com|India|2020-06-15|2893.85
10640|Aarav|Singh|aarav.singh10640@company.com|Germany|2021-08-23|2085.71
10641|Karthik|Sharma|karthik.sharma10641@gmail.com|India|2024-05-18|16756.22
10642|Vikram|Malhotra|vikram.malhotra10642@gmail.com|Germany|2024-04-20|3869.06
